age,gender,height,weight,bodyfat,diastolic,systolic,sitandbend,situps,broadjump,gripforce
39,1,178,70.9,18.2,78,118,7.4,44,224,40.4
28,1,174.7,82.7,25.4,98,140,16.7,60,237,53.1
64,1,178.5,77.5,21.6,86,156,10.7,46,157,37.1
64,1,175.6,64.3,17.5,80,123,17.8,38,223,42
37,1,168.8,99.2,44.8,96,136,6.3,21,191,34.6
35,0,161.2,54.6,31.5,72,111,26.1,34,199,29.9
21,1,175.7,65.8,15.4,74,125,6.5,45,223,41.1
56,1,170,74,26.4,74,140,12.2,37,166,38.6
46,1,165.3,70.6,19.6,85,121,14.7,50,208,47.1
22,1,185.1,81.3,14.1,89,159,9.2,54,257,53.7
29,1,179.6,64.5,12.9,97,132,22,47,214,53.5
25,1,172,73.5,17.3,68,119,15.5,46,220,40.5
55,1,180,80,17.6,70,128,18.5,50,208,50.4
62,1,169.7,87.6,32.8,99,148,-7.3,24,122,30.4
61,0,148.3,41.7,22.9,81,146,22.3,37,136,23.2
60,1,169.8,66.6,29.7,75,128,15.2,38,220,47.2
41,0,168.7,55,21.4,60,111,-3.7,35,136,21.5
22,1,177.2,84.5,27.1,97,135,16.5,52,190,33.6
22,0,159.5,53.6,25.8,79,134,21.1,35,139,23.3
29,1,172.5,75,13.8,71,140,20.6,53,234,52.4
21,1,173.3,69.2,23.3,66,126,-11.4,41,169,40.3
35,1,170.7,74.1,21.7,86,145,15.3,44,230,41.2
32,0,158.6,57.5,28.9,80,122,9.8,37,169,23.8
44,0,167.4,60.4,28,73,121,21.6,21,141,25.9
24,1,173.5,80.7,24.6,96,140,9.7,41,222,37.2
24,0,164.7,62.5,24,70,153,24.3,44,181,36.1
38,1,184,77.1,21.9,86,155,21.7,34,218,52.1
30,0,164.7,54.2,22.7,72,117,28.3,44,184,31.6
21,1,173.4,61.8,16.1,82,128,29.2,57,278,40.3
26,1,173.4,74.1,23.3,79,124,15.4,58,223,50.1
34,1,178.8,82.3,13.6,77,135,6.9,58,241,56.9
22,0,157.8,59.1,26.6,72,123,15.1,47,163,32.5
54,1,171,70.5,20.4,93,151,14.6,32,218,51.9
26,0,157.9,52.9,23.5,61,113,20.3,47,170,26.7
49,0,164.9,60,23.2,88,144,19,45,171,30.6
22,0,167.7,53.7,15.7,77,121,11.8,34,169,34.9
63,1,162.9,64.5,20.8,75,141,14,44,185,37.6
63,0,150,53,34.9,55,126,3.9,22,130,21.3
26,1,185.8,101.4,21.1,93,158,11.1,47,254,53.6
24,0,153.8,51.3,31.9,57,111,19.7,41,161,23.3
48,0,156.4,48.3,16.3,88,129,26.6,68,190,32.4
61,0,158.8,55.94,31.1,98,157,21.5,4,152,27.1
63,1,168.7,67.6,20.9,98,158,21.3,35,184,42.5
60,1,169.5,79.5,29.4,94,145,14.9,32,186,49.8
21,0,162,54.5,17.7,80,120,21.4,63,187,28.6
45,1,172.4,71,19.9,83,119,12.3,37,203,40.6
32,0,154,53.2,24.5,67,108,20.7,15,156,29.1
26,1,167.8,80.5,32.3,93,132,14.7,49,213,51.6
60,0,155.6,72.5,36.5,82,126,18.2,15,85,20
28,1,171.3,76,20.5,83,121,14,55,213,47.3
24,1,178.1,71.6,10.1,89,125,16.3,55,251,49.1
43,0,168,64,26,85,128,16,25,170,28
31,1,183,76.3,14.6,88,144,19,56,231,48.3
51,1,172.8,65.7,20.4,83,111,3.7,20,194,35.1
45,1,171.9,67.3,28.7,87,142,7.5,50,196,32.9
25,1,173.7,83.86,17.9,86,142,20.5,55,257,58.2
21,1,166.8,72.7,22.4,74,134,17.1,68,235,53.5
49,1,166.3,97.42,47.4,89,139,-16.8,18,153,35
22,0,167,68.8,26.6,62,106,23.8,40,171,31.4
45,1,172.5,76.8,22.7,91,134,5.5,43,214,42.5
24,1,179.3,73.4,16.2,70,123,13,53,230,43.1
27,1,162.3,67.66,20.9,70,130,19,44,205,31.4
36,1,180,98.9,38,91,141,8,34,204,45.7
30,0,172.3,60.4,30,64,117,16.4,43,176,28.7
24,1,173,71,11,79,139,20.6,50,254,49.2
39,0,159.5,56.7,28.7,91,144,14.3,35,154,24.9
26,0,171,61.9,28.7,80,127,16,37,158,21.5
21,1,183.2,76.4,10.4,57,107,17.7,57,260,50.4
21,1,174.5,67.5,13.7,83,128,18.8,58,207,42.2
37,0,162.6,54.1,28.8,94,132,25.1,47,165,28.4
22,0,170.3,67.9,32.8,68,119,20.1,37,131,23.3
29,1,172.9,70.5,17,75,143,16.8,45,201,40.4
21,1,165.3,63.5,15.1,71,117,18,59,243,49.3
39,0,154.9,55.8,32.1,66,107,15.4,27,132,25.6
22,0,154.8,49.9,29.4,70,111,13,30,181,30.3
62,1,166.3,63.7,23.9,80,123,9.6,41,178,39.7
26,1,178.6,73.94,11.7,92,151,22.8,59,246,43.9
27,1,167,68.3,21.7,88,144,8.7,53,210,38.6
57,1,175.1,73.1,30.5,76,135,-6,18,167,36.7
21,1,174.8,65,21.7,80,145,1.3,43,195,34.8
30,1,173.4,83.34,26.7,85,128,2.7,43,196,31.3
28,1,168,92,39,95,129,-12,34,190,31.8
54,0,159.2,62.02,33.6,65,112,17.4,17,130,28.3
52,0,169.7,53.4,23.6,57,117,28,34,147,24.9
37,1,180,87.7,21.8,85,125,10,30,202,47.9
31,1,162,75.3,27.8,79,124,20.5,55,237,43.7
23,0,171.4,63.8,21.4,57,111,23,51,172,30.6
33,1,183,89.6,23,85,158,-11.1,24,190,16.2
37,1,177.8,88.6,29.5,88,134,10.1,47,204,43.6
50,1,174.1,83.5,28.8,86,138,-2.7,30,203,40.7
64,1,164.2,70.7,22.6,83,121,13,40,181,36.8
26,0,170.5,63,29.9,79,123,17.6,47,165,35
42,1,163,62.1,20.1,95,151,17,47,244,38
21,0,156.5,53.8,25.2,75,116,28.8,47,172,27.8
59,1,162.7,74.1,33.7,93,138,17.7,33,168,41.2
25,0,160.8,54.6,25.4,83,129,15.8,32,156,28
22,0,170.8,53.5,20.4,67,116,16.9,32,157,22.5
47,0,158,47,22.7,60,117,20,25,144,17.1
22,1,175.3,103.3,35.7,78,159,-8.6,57,205,41.8
62,1,171.8,64.5,17.6,87,136,13,35,183,38.8
30,1,168,81,18.9,87,148,21.2,51,248,62.4
62,0,156.9,48.5,22.3,98,151,16.1,8,137,21.7
28,0,162.1,45.48,20,73,124,13.8,41,178,23.4
22,0,161.9,63.8,32.7,76,122,14.5,40,127,24.5
29,1,174.3,75.94,18.8,77,127,13.3,43,213,52.2
39,0,163.5,55,28.9,75,125,15.3,29,150,28.3
34,0,157.4,57.4,27.7,78,138,20.2,32,174,33.2
49,1,172.6,69.7,30.1,77,120,2.2,16,190,33.8
40,0,168.5,64.5,28,84,135,13.4,26,168,27.6
36,0,154,56.7,33.2,74,116,14.3,25,150,27.7
36,1,181.5,84.8,27.4,96,143,16.5,49,220,45.5
50,1,172.8,73.6,29,98,149,6.3,31,185,32.9
33,0,160,50.7,20.2,98,146,-9,37,128,20.6
25,1,181.7,88.7,22.3,89,149,14.7,53,223,44.3
46,0,161.4,79.8,38,83,131,-6.6,13,137,26.1
30,1,173.4,83.6,27.2,85,147,18.7,41,226,45.8
27,0,166.2,78.5,36.3,85,119,22.4,43,166,32.7
64,1,169.5,73.2,23.3,89,145,22.8,31,179,41.6
37,1,175.6,78.3,21,74,128,23.3,49,230,44
48,1,169.1,72.2,26.1,99,150,20,52,202,42
44,1,183.7,77.8,22.1,77,124,7.4,45,211,41.2
59,1,163.2,61.7,14.4,65,137,11.8,34,204,44
31,0,160.7,54.3,27.9,83,118,25.5,33,157,30.3
23,1,172.7,77,18,83,136,18.1,47,233,43
27,1,170.5,66.6,12.4,84,136,28.6,52,261,42.2
36,1,171.8,73.3,24.7,79,126,15.9,54,206,38.9
50,1,172.2,67,13.2,72,121,15.5,50,176,48.4
47,1,168.8,68.4,26.7,78,124,6.5,32,207,42.1
28,0,161.7,54.5,29.4,75,110,18.5,34,159,23.2
47,0,168.6,67.3,26.4,98,156,14.8,23,148,26.3
26,0,162.5,60.88,32.9,80,120,29.1,50,157,29.9
57,1,172.6,66.4,19.3,99,157,17.8,52,201,42.9
34,1,165.1,62.3,16.2,97,148,15.4,53,230,38.1
61,1,163.3,60.3,13.5,49,119,8.6,29,185,41.6
37,1,163,59.8,24.9,78,126,13,34,215,42.6
28,0,172.8,64.6,25.2,71,131,15.1,52,211,31.4
25,0,153.4,45.9,17.5,62,101,23.5,53,191,29.6
26,0,163,52.7,30.8,62,112,19,42,170,27.2
41,1,163.2,61.9,11.9,63,127,10,42,198,32.4
58,1,169.1,73.9,22.7,93,142,11.8,25,144,31.4
23,1,178.4,76.4,13.5,71,117,11,49,234,50
48,0,154.2,52.2,26.6,86,125,16.9,36,141,31
48,1,174.6,74.9,22,93,147,-5.7,34,165,39.8
24,0,152.4,42.5,23.4,57,112,14.2,50,184,27.4
26,1,179.4,70.6,11.4,79,139,18.2,52,243,46.7
21,0,165.2,50.2,22.3,72,130,23.2,31,162,32.6
26,0,165.7,66.1,32.2,86,130,14.2,49,185,33.7
39,0,154.9,46.6,32,81,121,28,35,159,23.3
40,1,183.5,77.4,19.8,98,148,22.3,37,213,37.5
54,1,171,75.4,26.7,94,154,21,43,220,43.6
38,1,170.8,78.3,34.3,91,150,16.9,42,192,43.5
39,1,185.4,80.76,15.8,77,122,16.7,49,239,54.9
45,1,173.5,77.9,17.1,72,143,9,37,230,49.4
55,0,155,60.7,32,99,152,25.9,24,145,27.9
46,0,167,58.04,19.6,61,116,18.1,38,200,29.2
57,0,153,57.6,34.7,80,120,20.4,35,139,20.3
22,0,166.5,52.4,26.6,70,110,12.7,27,156,23.2
32,1,169,76.8,19.4,69,132,14.3,50,224,36.2
63,1,169.1,62.7,18.7,80,141,14.2,34,178,42.3
25,0,166.5,60.7,35.2,69,107,19.3,44,134,28.3
38,1,179.4,80,16.8,91,151,13.9,57,243,55.1
21,1,169.1,66.7,23.3,63,146,7.7,61,200,43
22,1,176,76.8,10.2,58,121,20.4,60,267,53.4
50,0,155.7,53.5,30.8,80,138,22.6,27,158,25.4
29,1,173.8,77.5,24.2,99,138,16,51,228,44.4
64,1,168.2,67.7,20.9,72,137,7.3,31,181,37.3
49,1,156.6,64.6,31,88,146,13,22,194,33.6
25,1,182,81.2,19.3,80,120,8.2,52,193,42.4
61,0,147.9,64.7,44.7,84,149,11.6,4,130,25.4
27,1,180.2,79.9,16.5,86,129,11,50,245,46.9
27,0,158.4,50.4,28.3,68,99,30.8,40,155,23.5
22,0,164.1,60.8,32.4,30,122,-4.6,31,159,29.7
26,0,163.5,50.3,28.7,75,107,3.7,25,147,16.7
42,1,185.3,89.6,20.2,74,148,19.2,45,210,51.3
28,0,164.3,52.7,29.7,78,109,17,57,182,28.9
28,0,162.1,52.9,22.7,75,130,25.5,41,160,31.4
23,1,175,73.18,14.3,78,126,23.7,53,243,45.7
26,1,173.1,77.7,21.1,82,130,9.8,50,224,49.1
32,1,178.1,70.9,17.2,75,137,24.6,33,235,40.9
24,1,181.3,74.9,12,89,140,11.3,52,178,53.3
39,1,164.7,59.4,19.9,77,126,10.3,51,202,38.5
39,1,183,72,7.7,79,145,18.7,46,219,38.1
24,0,163.3,51.3,26.4,77,114,21.6,35,161,23.4
39,1,180.7,81,15.7,87,136,22,52,249,55.9
25,1,181.7,81,18.1,73,134,8.8,57,220,41.6
37,0,167,57.3,21.2,72,115,28.1,31,145,25.4
30,1,182.5,86.2,28.3,89,130,1.2,45,191,49
60,1,176.5,66.4,20.2,66,113,2,23,175,35.7
27,1,172.9,84.2,27.1,92,154,9.5,39,217,46.3
24,0,161.9,50.8,22,72,113,21.1,40,171,23.8
42,1,165.1,54.4,14.5,82,146,16.2,47,211,36.5
42,0,167.9,54.3,18,91,134,28.5,38,157,28.4
38,0,157.4,52.1,15.2,68,123,21.5,44,197,36
23,1,170.5,66.9,11.9,66,121,15.1,56,222,43.9
25,1,169.1,55.9,9.9,71,112,22.4,59,210,40.5
28,1,164,79.7,30.7,90,142,-2.6,22,134,38.7
42,0,153.5,47.2,23.7,76,144,25.5,35,162,28.5
45,0,158.9,54.1,30.4,71,106,12.6,17,149,22.4
38,1,174.9,90.9,36,90,140,11.3,41,183,48.7
36,0,156.2,63.5,34.3,83,108,12.4,28,166,26.8
21,0,174,64.64,23.2,77,130,18.5,28,160,19.6
54,0,160.3,52.7,27.8,85,159,13.4,19,151,30
41,0,164.1,72.5,35.3,77,128,22,18,178,31.1
23,1,167.9,66.3,23.1,73,151,16.2,50,219,35.2
27,0,158.8,50.7,22.9,90,140,11,48,185,22.9
39,1,181.5,79.5,12.2,79,123,23.8,55,277,47.9
53,0,154,48.4,32.9,53,91,7.9,22,126,20.4
30,1,170.6,82,18.9,60,112,9.3,30,244,50.3
28,1,176.5,68,16.7,80,140,8.9,31,224,41.5
33,1,179,73.8,13.7,81,141,21.8,50,225,50.1
30,1,174.4,62.14,17.7,94,133,14.4,40,205,33.4
23,1,175.5,93.9,27.3,93,148,1.6,39,189,37
48,0,162.2,60.9,20.4,79,119,25.9,40,173,34.4
22,1,184.7,84.9,9,81,133,24,57,226,50.9
26,1,181.7,70.1,18.6,69,121,3,51,241,47.7
30,1,165,75.6,27.5,91,136,3.5,41,200,39.3
28,0,173.4,66.3,24.5,81,125,26.3,29,157,31.3
60,0,161.8,48.4,20.9,63,105,22.3,21,131,23
25,1,190.2,76,12,79,123,12.8,60,242,42
21,1,175.5,60.8,9.7,58,117,19.2,67,259,46.6
21,1,179.9,75,12.39132,76,159,19.6,61,226,39.6
62,1,172.4,59.1,10.8,87,142,11.2,56,203,39.6
30,1,173,76.6,18.9,72,137,7.6,61,201,47.1
26,1,171.2,74.1,13.2,75,145,16,65,249,46.4
23,1,171.8,64.56,13,76,119,18.5,51,242,38.9
26,1,178.3,86.1,23.1,94,157,16.5,40,218,51.7
23,1,178.8,80.8,20.5,83,153,13.9,42,222,47.7
36,1,171.2,68.1,20.7,75,115,24.5,46,202,41.6
23,1,173,68.7,10.2,61,121,23.2,50,266,34.8
22,1,174.4,56.2,9,80,120,-4.3,37,221,35
46,1,171.7,74.5,25.9,94,154,12.8,31,195,35.4
37,1,179.5,76.7,19.3,94,122,12.5,47,236,53
26,1,181.4,74.04,15.2,74,129,16.5,54,231,49.9
61,1,159.2,67.6,25.4,81,137,9,29,161,39
64,1,171.5,77.2,28.2,80,150,8.7,32,171,44
62,0,151,60.9,28.9,80,120,12.5,18,130,24.2
33,1,169,87,22.6,65,123,7.8,48,210,58.7
21,0,168.2,55.7,22,65,115,26.3,41,190,25.2
31,1,172.5,69,15.7,94,138,18.9,61,229,43.6
46,0,162.3,61.2,21.7,78,123,22.5,38,163,31.3
62,0,150.2,47.7,27.4,80,146,23.3,38,115,20.9
56,1,174.2,71.3,32.3,86,146,13.3,38,208,42.4
27,0,164.1,52.3,26.6,70,120,25.2,43,190,29.3
22,1,178.2,72.5,9.7,74,154,22.2,58,270,49.1
25,1,177.1,85.48,22.4,84,139,4.5,38,201,38.2
39,1,175,81.5,22.3,88,137,2,33,214,37.3
46,0,157.4,50.8,24,60,94,19.4,26,124,22.3
23,1,173,63.4,14.6,90,120,28.5,65,267,45.5
47,1,173.8,68.5,17.2,84,143,10.2,35,211,53.3
25,1,173.9,70.2,11.94574,76,138,22.3,62,241,51.2
32,0,159.2,55.1,30.1,69,108,11.3,24,134,29.1
22,0,176.2,68.8,26.1,70,135,19.3,48,172,29
22,1,166.8,61.6,11.4,80,131,22.3,55,240,41.7
28,1,180.2,93.9,28.4,90,150,11.4,48,191,47.2
40,0,158.1,54,24.5,82,130,22.7,52,168,25.4
22,1,174.7,83.1,23.3,68,135,9.9,2,239,42.4
34,0,167.9,56.6,23.8,68,103,23.9,27,171,29
31,1,169.9,79.5,28.9,71,120,5.8,44,184,38.1
46,1,171.3,65.86,8.3,74,143,18.8,46,205,38.4
63,1,160.5,59.1,30.7,86,158,1.4,27,151,30.3
56,1,175.8,66.8,18.2,65,112,1.6,31,147,31.2
44,1,173.9,94.3,29.4,78,131,5.1,29,170,43.7
23,1,165.4,72.98,20.3,80,120,10.4,62,211,44.5
27,1,171.2,63.74,19.6,73,142,15.4,44,201,39.6
63,0,153.1,53,30.2,63,103,20.8,17,94,22.1
63,1,160.4,60.6,25.1,80,120,5.8,20,167,32.9
58,1,171.1,64.4,23.8,90,149,10.4,29,181,32.6
56,0,139.5,44.8,32.3,81,133,21.1,5,100,20.8
55,0,154,56,33.1,80,121,20.3,25,136,20.1
61,0,161.4,58.1,26.1,92,137,21.5,19,155,29
32,1,173.5,61.2,15.8,95,139,22.5,54,222,34.9
30,1,185.1,87,34.2,77,128,2.7,21,180,40.8
32,1,177.8,90.7,21,78,155,12.9,44,225,39.7
30,1,175.5,61.2,16.3,75,115,25.2,32,218,43.7
53,1,166.9,67.9,24.6,86,133,11.8,51,187,38.8
27,0,167.8,60.9,17,60,114,28.5,45,182,27.9
54,1,167.7,65.2,17.4,98,156,7.6,30,178,35.5
57,1,174.8,78.7,23.6,98,156,23.2,32,183,43.6
22,0,161.8,43.9,24.2,80,129,28.1,33,166,23.6
39,0,161.4,48.16,22.4,98,153,19.2,46,161,27.9
27,0,158.9,47.3,18.1,75,130,22.8,55,198,30.8
62,1,172.7,79,26.1,95,135,7.1,29,158,45.7
21,0,168.9,56.3,25.9,68,103,20.1,33,114,26.1
30,1,168.5,63.5,19,67,117,18.5,55,246,49.7
51,1,166.2,70.84,22.3,83,121,15.7,42,209,48.2
36,1,183.2,83.8,19.3,95,157,13.9,37,219,50.5
63,1,170.8,68.3,14.6,61,97,14.3,45,204,40.8
61,0,161.3,57,35.1,81,128,12.3,10,140,26.7
59,0,153.5,52.8,28.3,79,156,12.4,50,152,26.2
61,0,160.7,58.4,25.3,86,142,23.9,19,133,28.7
21,1,173.9,72.4,22.4,80,136,10.7,42,184,46.3
28,1,171.3,59.6,16.7,72,117,7.4,49,190,34.9
24,0,158.4,54.34,29.5,80,129,15.6,37,169,26.6
26,1,175.6,71.1,20.7,74,116,7.9,41,195,41.2
29,1,178.1,68.38,23.7,80,138,13.9,31,177,38
24,1,181.6,93.5,25.7,85,142,13.7,48,216,51.3
44,0,155.2,57.1,32.4,74,110,8.7,13,159,25.6
27,1,174.7,73,20,65,100,6.5,35,202,43.4
58,0,157.5,48.6,19.3,57,105,22.7,11,151,22.2
42,1,175,78.6,25.9,93,157,24.4,47,211,43.4
30,1,185,79,14.1,73,120,23,50,220,51.1
29,1,169.9,69.28,22.4,85,132,11.5,54,224,50.9
29,1,179.9,87.3,22.8,86,132,-5,24,225,50.6
47,1,173.1,73.5,22.2,84,136,5.8,16,180,30.7
48,1,170.5,66.5,23.2,81,138,15.6,42,212,45.6
45,1,173.8,72.1,23.1,92,145,24.7,56,210,40.8
32,0,163.2,55,27.6,76,124,25.9,42,186,27
25,1,176.6,78.6,24.2,75,120,19.8,36,209,45.6
45,1,180.3,79.7,24.1,98,157,-9.5,30,175,42.2
63,1,165.5,68.3,23.4,92,157,13,29,146,39.3
27,0,162.5,57.3,28,79,122,1.8,45,166,19.9
41,1,167.5,73.5,25.8,89,151,3.1,39,165,38.7
22,0,158.7,50.6,27.4,56,106,25,38,170,21.4
48,0,159.4,52.4,24.7,93,133,22,27,143,26.8
24,0,160.1,51,23.8,71,117,26.6,57,183,24
61,1,166.6,62.7,18.4,81,150,9.7,28,141,41.3
21,1,175.5,78.7,14.4,66,132,17.2,69,226,56.8
39,0,153,53.6,29.1,74,112,22.4,19,143,24
24,0,160.6,61.3,34.5,81,131,-1.1,30,136,21.1
26,1,181.6,73.1,15.6,74,122,16.9,53,237,34
34,1,171.8,87.6,18.5,89,141,16.6,48,285,59.4
26,1,170.1,62.6,12.5,73,126,17.9,56,237,49.3
32,1,173.1,73.7,22.1,82,119,18.7,59,242,46.3
30,1,177.8,82.3,19.5,74,143,14.5,49,225,42
22,1,170,66.6,25.5,56,129,15.4,57,220,28.3
24,1,177.7,82.04,25.8,99,152,10.3,42,195,42.8
24,0,162.7,51.7,21.4,73,124,15.4,31,166,25.4
23,1,172,75.5,22.1,80,158,15.7,56,220,36.2
28,1,181.5,68.94,13.6,90,125,16.1,37,201,51.6
28,1,180.8,90.6,10.2,73,134,2.7,51,246,61.6
34,1,188.5,118.8,31.5,67,118,2.2,34,125,35.8
54,1,169.1,65.3,23,90,150,11.2,42,208,40.3
50,1,173.9,74.3,25,83,124,-0.6,25,188,37
27,0,167.5,58.2,33.1,79,123,16.4,19,110,28.8
27,0,160.7,64.8,27.2,63,117,19.2,52,163,30.6
51,1,180.8,68.6,12.8,74,156,21.7,46,212,48.7
59,0,145,48.2,34,94,144,12,14,116,16.2
22,1,173,70.8,16,72,125,20.9,51,246,39.1
27,1,180.7,86.5,22.9,71,129,19.5,42,241,55.4
46,1,173.6,81.4,25.5,84,122,22.1,48,219,62.4
56,0,163.3,66.62,38,90,151,19.9,21,101,26.8
30,1,178.5,82.2,23.1,92,149,24,54,234,61.8
23,0,157.4,49.3,25.5,69,112,23.5,32,182,22.5
30,1,187.4,91.2,17.9,80,124,10.1,51,234,49.9
27,0,154.5,84.5,42.2,88,142,6.8,12,165,17.6
32,1,167.8,66.1,23.3,61,111,8.3,39,178,33.8
26,0,165,62.8,18.6,60,113,26.7,69,218,33.6
50,0,157.1,60.1,36.7,71,119,23,26,121,28.7
56,1,174.9,71.3,15.8,80,123,21.9,40,198,43.1
45,0,156.5,56.8,30.4,59,110,16.2,25,158,20.4
60,1,166.5,66.9,26.4,75,122,9.9,27,170,35.6
63,1,168.7,59.48,20.9,89,150,18,27,151,32.3
21,0,169.3,60.18,23.3,67,128,11,33,166,24.5
23,1,177.2,70.8,22.8,59,108,27.9,52,236,35.6
27,0,162.6,51.5,20.8,75,112,28.5,42,168,24.4
40,0,166.1,51,18.5,82,126,22.8,37,181,25.4
50,0,157,51.1,21.5,80,120,20.3,32,166,23.4
33,0,161.3,54.8,30.56,82,121,0.6,33,143,23.3
28,0,166.1,65.6,31.2,78,120,11.4,46,165,29
27,1,189.5,72.5,11.8,82,152,14.8,43,272,46.3
31,1,178,87.2,32.4,89,135,16.7,48,211,50.1
22,1,171.1,75,20.2,71,150,8.2,51,223,39.3
21,1,175.4,76.84,12.9,86,146,18.8,54,240,44.6
26,1,178.3,68.4,17.2,81,123,16,58,230,57
26,1,163,74.4,19.1,85,146,12.1,64,245,53.6
22,1,172.3,68.5,13.7,64,134,12.1,60,230,36.7
21,0,160.8,54.9,26.1,84,140,21,47,176,22.7
21,0,158.5,61.6,32.1,60,100,13,23,124,22
24,1,186.7,71.8,20.4,89,156,15.6,43,256,46.7
22,1,170.1,69,21.6,53,100,0.7,53,168,36.1
46,1,160.2,76.2,35.4,75,139,9.5,20,187,42
62,1,156.4,55.84,25.3,81,133,12.4,33,170,33.3
30,1,175.8,73.8,16.2,75,135,19.1,56,250,50.2
23,1,179.2,75.4,9.7,73,133,10.8,64,233,43.9
51,1,160.7,58.7,9.4,84,154,24.4,54,237,47.3
35,0,170.8,79.7,32.1,92,157,19.5,33,179,31.8
48,1,166.7,64,23.4,88,129,7.2,49,206,39
24,1,170.9,63.1,11.7,62,115,8.4,42,229,40.2
27,1,175.6,70,8.4,70,127,17.3,53,239,47.7
42,0,159.2,57.9,32.3,75,102,18,24,45,28.9
64,0,151.9,47.6,29.4,59,118,15.9,21,104,18.8
32,0,164.1,54.4,27.3,63,103,25.5,21,137,20.3
45,1,170,76.4,20.6,97,150,15.3,48,191,31.7
58,1,175.5,66.6,15.9,95,154,19.2,39,208,43.2
22,1,163.6,61.7,15.1,83,143,12.7,60,232,40.9
32,1,170.2,70,11.3,64,129,11.9,57,221,53.3
40,0,168.6,61,17.9,66,127,29.8,26,192,31.7
25,1,172.9,70.2,14.6,77,149,13,54,212,51.8
24,1,171.1,68.1,18.5,76,125,15.1,53,232,49.5
23,0,162.4,61.52,33.3,71,116,22,47,165,35.8
33,1,178,84,27.5,99,144,-2,45,222,48.8
33,1,178,78.3,13.5,80,148,14.2,62,264,46.2
53,0,156.1,54,25.1,64,121,13.9,30,162,23.9
51,0,165.8,58,23.9,74,123,29.3,24,158,32.1
58,1,167.4,65.52,16.7,81,158,19.2,40,181,43.9
29,0,157.9,59,31.8,61,97,14,34,123,23
32,1,173,68.9,32,80,147,19,40,165,34.3
25,1,172.8,66.3,13.9,72,131,20.6,37,243,48.3
26,0,162.1,60.3,28.5,80,136,21.8,35,156,29
60,1,169.7,78.1,30.8,92,150,17.2,39,162,43.7
59,1,163.5,65.7,24.5,92,152,13.7,27,165,37.3
44,1,182.2,79.44,17.3,79,152,0.2,42,180,45.8
57,1,162.4,65.8,27.6,73,117,10.8,23,160,38.2
24,0,169.6,71.48,36.7,82,146,21.5,30,152,27.7
36,1,182.4,86.3,21.5,92,152,4.9,34,221,37.1
24,0,161.5,59.24,27.6,80,125,22.2,54,169,29.2
24,1,170.1,68.9,15.9,88,141,6.3,49,207,39.2
59,1,160.8,58.2,23.5,85,153,12.6,35,188,35.4
48,1,166.3,67.12,16.6,90,138,22.3,44,228,40.6
44,1,179,92.9,29.5,97,145,14.9,34,211,40.1
63,1,170.4,67.2,21.6,78,124,14.3,36,183,37.9
27,1,172.1,73.2,21.9,86,158,18.5,51,234,48.7
29,1,172,66.3,11.7,79,128,26.4,60,271,41
48,1,167.6,66.4,16.1,94,140,14.4,38,235,43.4
39,0,152.9,42.2,21.5,63,108,12.9,30,158,19.4
53,1,174.5,69.2,18.8,84,140,4.2,38,179,38.7
35,1,173.8,97.6,31,97,155,15.2,43,220,49.4
57,1,167.1,73.3,30.8,82,134,2.5,25,170,39.4
24,1,181.4,87,18.1,80,147,18.6,59,239,44.5
50,1,175,81.3,18.5,80,123,18.3,45,202,51.1
23,1,174.3,72.1,14.1,91,145,15.4,57,237,46.5
23,0,159.4,56.6,26.8,76,138,20.4,45,167,29.5
56,1,168.4,85.5,33.3,81,121,-6,20,180,37.1
24,1,172,68.24,21.3,89,127,23,48,253,37.5
52,0,152.1,49.5,30,79,130,25.5,41,110,19.7
59,0,156.7,55.82,30.6,84,140,14.2,22,136,21.3
29,1,169.7,66.6,16.3,81,138,18.2,48,223,47
26,1,174.3,80.1,11.5,85,149,17.3,62,238,57.1
43,0,167.5,51.4,18.3,72,132,21.8,43,172,28.2
23,1,180.5,85.78,22.7,89,151,17.5,43,182,45
52,1,167.2,79.2,28.5,84,149,3.5,38,181,40.2
28,1,168.8,61.2,14.8,63,108,17.7,52,210,36.9
51,0,167.7,58.2,20.6,83,141,25,30,184,29.6
24,0,163.8,58.2,32.9,77,118,14,10,114,18.5
59,1,177.5,73.9,21.9,71,128,15.8,33,200,45.4
26,1,164.8,60.74,16,91,136,25.4,51,226,40.6
47,0,160.5,61.6,40.3,52,95,13,7,132,17.2
59,1,164.6,57.2,18.6,88,154,16.1,25,184,32.9
38,0,158.6,58.4,34.7,76,138,18.5,30,162,23.8
29,1,169.6,62.8,12.5,79,142,16.6,66,229,45.7
32,1,168.5,66.8,18.9,60,118,11.3,59,229,45.8
36,1,172.5,72.7,21.8,80,136,28,48,225,46.5
24,1,155.9,55.28,18.8,84,132,20.8,49,210,32.6
46,0,150,72.8,41.2,97,138,15,28,150,21.4
28,1,174.6,74.7,25.4,78,116,15.8,50,236,42.9
50,0,157.3,51.8,31,65,105,19.1,30,144,28.3
50,0,167.2,60.1,27.8,52,104,24,33,144,28.9
56,1,175.1,81.5,22,99,137,17.7,37,209,50.3
26,1,177.9,74.74,24.4,88,140,23,58,230,43.7
24,1,177.8,75.7,22.2,73,132,7.7,55,209,51.3
46,0,153.1,64.8,35.2,94,144,9.7,20,142,23.7
37,0,168.8,57.6,23.1,83,126,16.5,22,165,29.6
